urls,names,bio
"https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B0%D1%81%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Квасников, Михаил Юрьевич","Михаил Юрьевич Квасников (21 августа 1970 года, Москва — 2 июля 2021 года, Москва) — российский учёный, специалист в области лакокрасочных материалов, один из ведущих специалистов в области электроосаждения, профессор, доктор технических наук."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D0%BB%D1%8C%D0%BD%D0%B5%D1%80,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%95%D1%84%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87","Кельнер, Виктор Ефимович","Ви́ктор Ефи́мович Ке́льнер (23 февраля 1945, Москва — 24 февраля 2021, Санкт-Петербург) — советский и российский историк."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D1%81%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Кирсанов, Владимир Иванович","Влади́мир Ива́нович Кирса́нов (13 августа 1947 — 20 марта 2021) —  советский и российский эстрадный танцовщик (чечётка), хореограф, педагог. Заслуженный артист Российской Федерации (1995). Профессор Российского института театрального искусства (ГИТИС)."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D1%8C,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87","Коваль, Виктор Станиславович","Ви́ктор Станисла́вович Кова́ль (29 сентября 1947, Москва — 1 февраля 2021, там же) — русский поэт, прозаик, художник, актёр кино. Известны также песни на его стихи, исполнявшиеся Андреем Липским."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C%D0%BA%D0%B0,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Колька, Василий Васильевич","Василий Васильевич Колька (4 октября 1957, Виноградов, Закарпатская область — 23 апреля 2020[1], Мурманск) — российский учёный-геолог, заведующий лабораторией геологии и минерагении новейших отложений Геологического института КНЦ РАН, исследователь Кольского полуострова и Карелии, специализировался в геологии отложений четвертичного периода[2]."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BB%D0%B5%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Комлев, Андрей Петрович","Андрей Петрович Комлев (7 мая 1947, Свердловск — 5 августа 2021, Екатеринбург) — советский и российский писатель, поэт, прозаик, переводчик, педагог и историк культуры. Член Союза писателей России (1992). Лауреат Премии имени П. П. Бажова (2003)."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%BE%D0%BF%D0%BB%D1%91%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Коноплёв, Сергей Александрович","Сергей Александрович Коноплёв (4 июля 1949, Ташкент — 23 ноября 2020, Тверь) — российский актёр театра, кино и телевидения. Окончил Театрально-художественный институт имени А. Н. Островского, актёрское и театроведческое отделения (Ташкент). Работал в Ташкентском государственном русском ТЮЗе, Рязанском театре драмы, Государственном русском академическом театре драмы им. Горького (Ташкент). С 1990 года — актёр Тверского ТЮЗа."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Константинов, Николай Николаевич",Никола́й Никола́евич Константи́нов (2 января 1932 — 3 июля 2021[1]) — советский и российский математик и педагог. Лауреат премии Правительства РФ в области образования (2008). Лауреат Премии Пола Эрдёша за выдающийся вклад в развитие математического образования (1992)[2].
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B5%D0%BD%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87","Коренев, Владимир Борисович","Влади́мир Бори́сович Ко́ренев (20 июня 1940, Севастополь, СССР — 2 января 2021, Москва[2], Россия) — советский и российский актёр театра и кино, педагог; народный артист РФ (1998)[3]."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A6%D0%B5%D0%B7%D0%B0%D1%80%D1%8C_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Короленко, Цезарь Петрович","Це́зарь Петро́вич Короле́нко (3 октября 1933, Брест-над-Бугом, Польша — 14 июля 2020, Новосибирск[1]) — советский и российский психиатр, психотерапевт, доктор медицинских наук, профессор, заслуженный деятель науки Российской Федерации (2002), член-корреспондент СО РАН высшей школы, член секции транскультуральной психиатрии Всемирной психиатрической ассоциации ВОЗ, действительный член Нью-Йоркской академии наук, почётный профессор Новосибирского государственного медицинского университета[2], член редколлегии журнала «Антропология и медицина» (Лондон)[3]."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D1%81%D1%82%D0%B5%D0%BB%D1%91%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87","Коростелёв, Николай Борисович","Николай Борисович Коростелёв (22 декабря 1929, Москва — 29 октября 2020[1]) — советский и российский врач-гигиенист, историк медицины, москвовед, кандидат медицинских наук (1969), профессор 1-го МГМУ имени И. М. Сеченова[2], автор многих книг для детей и взрослых о природе и сохранении здоровья, а также научных публикаций в области истории медицины и методики её преподавания[3][4]."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D1%8E%D0%BA%D0%B8%D0%BD%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0","Корюкина, Ирина Петровна","Ири́на Петро́вна Корю́кина (21 февраля 1953, Молотов — 7 декабря 2020, Пермь) — российский педиатр, ректор Пермского государственного медицинского университета имени академика Е. А. Вагнера. Доктор медицинских наук (1992), профессор (1993), заслуженный деятель науки Российской Федерации (2003). Депутат Законодательного собрания Пермского края от партии «Единая Россия» первого (2006—2011), второго (2011—2016) и третьего (2016—2020) созывов."
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%88%D0%B5%D0%BB%D0%BE%D1%85%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Кошелохов, Борис Николаевич","Борис Николаевич Кошелохов (1942, Златоуст — 11 июля 2021, Санкт-Петербург), известный в художественном Петербурге под прозвищем Боб[1] — советский и российский художник-авангардист."
"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Крапивин, Владислав Петрович","Владисла́в Петро́вич Крапи́вин (14 октября 1938[1][2], Тюмень, Омская область — 1 сентября 2020[3][1], Екатеринбург[3]) — советский, русский детский писатель, поэт, сценарист, журналист и педагог. Лауреат Премии Ленинского комсомола (1974) и Премии Президента Российской Федерации (2014)."
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B4%D0%BE%D0%BC%D1%80%D0%B8%D1%81%D1%82)","Кузнецов, Виктор Александрович (домрист)","Кузнецов Виктор Александрович (13 июня 1937, Сталинград — 14 декабря 2020[1], Нижний Новгород) — домрист, народный артист России (2007)[2], профессор Нижегородской консерватории."
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D1%8C%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Кульков, Василий Сергеевич",
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%80%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%B2_%D0%9F%D0%B0%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Кураков, Лев Пантелеймонович","Лев Пантелеймо́нович Курако́в (4 января 1943, Чувашские Ишаки, Чкаловский район, Чувашская АССР, РСФСР, СССР — 21 декабря 2020,  Чебоксары, Российская Федерация) — советский и российский организатор высшего образования, учёный-экономист; государственный деятель."
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%86%D0%B5%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF%D0%BE%D0%B2%D0%B8%D1%87","Куцев, Геннадий Филиппович","Генна́дий Фили́ппович Ку́цев (также Шафранов-Куцев; 17 сентября 1938[1], Ушумун, Амурская область, СССР[3] — 9 октября 2020[2], Тюмень[3]) — советский и российский философ, социолог. Доктор философских наук (1978), профессор (1980), заслуженный деятель науки Российской Федерации, академик РАО (2015), научный руководитель Тюменского государственного университета. Главный редактор «Большой Тюменской энциклопедии» (2004—2009 годы)[4]."
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%88%D0%BD%D0%B8%D1%80,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Кушнир, Алексей Михайлович","Алексей Михайлович Кушнир (19 ноября 1958, Карельская АССР — 9 июля 2021[1]) — руководитель издательского дома «Народное образование» и главный редактор одноимённого журнала (одного из старейших и известнейших в России) и ряда других изданий, в том числе созданных под его руководством и при участии. Известный учёный в области методик преподавания русского языка и ряда других предметов в начальной школе. После учёбы и стажировки в США в 1992—1993 гг. присвоена степень MBA по специальности «антикризисное управление»."
"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE%D0%B9,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Лановой, Василий Семёнович","Васи́лий Семёнович Ланово́й (16 января 1934, Москва — 28 января 2021[1], Москва) — советский и российский актёр театра и кино, мастер художественного слова (чтец), общественный деятель, театральный педагог. Артист Государственного академического театра им. Е. Вахтангова (1957—2021). Герой Труда Российской Федерации (2019), народный артист СССР (1985)[2], лауреат Ленинской премии (1980). Почётный гражданин Москвы (2020)."
"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%85%D0%B8%D0%BD,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Лахин, Юрий Николаевич","Ю́рий Никола́евич Ла́хин (23 июля 1952, Запорожье — 27 января 2021, Москва) — советский и российский актёр театра и кино. Заслуженный артист РСФСР (1988)."
"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Леонов, Пётр Михайлович","Пётр Михайлович Леонов (1951—2021) — советский и российский деятель культуры, один из основателей и первый директор Музея Владимира Высоцкого."
"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BD%D1%81%D0%BA%D0%BE%D0%B9,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87","Лонской, Валерий Яковлевич","Валерий Яковлевич Лонской (21 марта 1941, Хабаровск — 6 июня 2021, Москва) — советский и российский кинорежиссёр, сценарист и писатель. Народный артист Российской Федерации (2001)."
"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D1%83%D1%85%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Лопухин, Владимир Михайлович","Влади́мир Миха́йлович Лопухи́н (23 мая 1952, Москва — 25 мая 2020, там же[2]) — советский экономист, министр топлива и энергетики Российской Федерации (1991—1992), великий мастер Русской великой регулярной ложи (2001—2007), великий командор Верховного совета Российской федерации Древнего и принятого шотландского устава (2008—2015)."
"https://ru.wikipedia.org/wiki/%D0%9B%D1%8B%D1%81%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Лысенко, Анатолий Григорьевич","Анато́лий Григо́рьевич Лысе́нко (14 апреля 1937, Винница, Винницкая область, Украинская ССР, СССР — 20 июня 2021, Москва, Россия) — советский и российский деятель телевидения, журналист, режиссёр, продюсер, сценарист. Генеральный директор АНО «Общественное телевидение России» (18 июля 2012 — 20 июня 2021). Заслуженный деятель искусств России (1999), Заслуженный журналист России (2018). Лауреат Государственной премии СССР (1978) и премии Правительства России (2014)."
"https://ru.wikipedia.org/wiki/%D0%9B%D1%8F%D0%B4%D0%BE%D0%B2%D0%B0,_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0","Лядова, Людмила Алексеевна","Людми́ла Алексе́евна Ля́дова (29 марта 1925, Свердловск, СССР — 10 марта 2021[1], Москва[2], Россия) — советский и российский композитор, пианистка, певица; народная артистка РСФСР (1984)."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B9%D0%BA%D0%B0%D0%BF%D0%B0%D1%80,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Майкапар, Александр Евгеньевич","Алекса́ндр Евге́ньевич Майкапа́р (4 декабря 1946, Москва — 1 июня 2021) — советский и российский пианист, клавесинист, органист, музыковед, искусствовед, переводчик. Профессор Российской академии музыки имени Гнесиных. Заслуженный артист Российской Федерации (1999). Внук Самуила Майкапара."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Максимов, Виталий Васильевич","Виталий Васильевич Максимов (1941—2020) — советский и российский виолончелист, дирижёр и музыкальный педагог, профессор Института искусств и культуры и заслуженный профессор Томского государственного университета. Заслуженный артист РСФСР (1985)."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D1%8E%D1%82%D0%B0,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Максюта, Николай Кириллович","Коммунистическая партия Советского Союза (1985-1991)
Независимый (1991-2000)"
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8F%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Маляренко, Феликс Васильевич","Фе́ликс Васи́льевич Маляре́нко (2 февраля 1951 — 29 октября 2020[1]) — российский поэт и прозаик, автор произведений для детей и юношества. Председатель Саратовского регионального отделения Российского союза писателей с 2017 по 2019 год."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BC%D0%B8%D0%BA%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%A0%D1%83%D0%B1%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Мамиконов, Георгий Рубенович","Георгий Рубенович Мамиконов (25 марта 1945, Москва — 28 июня 2021, там же) — советский и российский певец. Основатель и руководитель шоу-группы «Доктор Ватсон» (1985—2021). Заслуженный деятель искусств Российской Федерации (2006)[1]. Заслуженный артист Российской Федерации (1995)[2]."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Мамонов, Пётр Николаевич","Пётр Никола́евич Мамо́нов (14 апреля 1951, Москва — 15 июля 2021, там же) — советский и российский рок-музыкант, актёр, поэт и радиоведущий. Известен по музыкальной группе «Звуки Му», кинофильмам и моноспектаклям."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D0%B3%D0%B5%D0%BB%D0%BE%D0%B2,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Маргелов, Виталий Васильевич","Вита́лий Васи́льевич Марге́лов (1 декабря 1941, Молотов — 22 марта 2021, Москва) — советский и российский разведчик. Заместитель директора Службы внешней разведки Российской Федерации (1997—2003), генерал-полковник (2001)."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Марченко, Константин Константинович","Константи́н Константи́нович Ма́рченко (6 сентября 1939, Ленинград — 1 октября 2020, Санкт-Петербург) — советский и российский историк-антиковед, археолог, скифолог, доктор исторических наук, заведующий отделом истории античной культуры Института истории материальной культуры РАН, специалист по античной археологии Северного Причерноморья, взаимоотношениям греков и варваров в Северном Причерноморье."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%81%D1%81%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Массарский, Александр Самойлович",
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BD%D1%8C%D1%88%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Меньшов, Владимир Валентинович",Премия «Золотой орёл» за лучшую мужскую роль второго плана (2014)
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%84%D0%BE%D0%B4%D0%B8%D0%B9_(%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2),Мефодий (Петров),"Архимандрит Мефодий (в миру Ве́нко Пе́тров; 16 февраля 1961 (1961-02-16), село Баняне, Скопска-Црна-Гора, Македония, СФРЮ — 22 июля 2021, Санкт-Петербург, Россия) — священнослужитель Русской православной церкви, архимандрит."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D0%B5%D1%80%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%98%D0%BB%D1%8C%D0%B8%D1%87","Микерин, Евгений Ильич","Евгений Ильич Микерин (3 января 1928, Ярославль — 15 июля 2021, Москва) — советский и российский учёный и промышленный деятель. Лауреат Ленинской премии и Государственной премии СССР."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D1%80%D0%B8%D0%BD,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Микрин, Евгений Анатольевич","Евге́ний Анато́льевич Ми́крин (15 октября 1955, Лебедянь, Липецкая область — 5 мая 2020[1], Москва) — советский и российский учёный в области механики и процессов управления космическими аппаратами, конструктор ракетно-космической техники. Академик РАН (2011), член Президиума РАН (2017). Генеральный конструктор пилотируемых программ РФ, генеральный конструктор ПАО РКК «Энергия» имени С. П. Королёва."
"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%BE%D0%B7%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Морозов, Игорь Алексеевич","Игорь Алексеевич Морозов (30 ноября 1955, Кинешма — 18 октября 2020[1], Москва) — советский и российский этнограф, фольклорист, специалист по истории и теории игры, социальному поведению, лингвистической антропологии. Кандидат филологических наук (1998), доктор исторических наук (2010), главный научный сотрудник Центра кросс-культурной психологии и этологии человека Института этнологии и антропологии РАН."
"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%81%D1%82%D0%B0%D1%84%D0%B8%D0%BD,_%D0%A3%D0%BB%D1%8C%D1%84%D0%B0%D1%82_%D0%9C%D0%B0%D0%BD%D1%81%D1%83%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Мустафин, Ульфат Мансурович","Ульфа́т Мансу́рович Муста́фин (башк. Мостафин Өлфәт Мансур улы; 4 мая 1959, Староихсаново, Башкирская АССР — 29 октября 2020, Москва) — российский государственный деятель, учёный. Кандидат технических наук. Глава администрации городского округа город Уфа с 29 октября 2018 по 29 октября 2020 года[1]."
"https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%93%D0%B0%D1%80%D1%80%D0%B8%D0%BD%D0%B0%D0%BB%D1%8C%D0%B4_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Немировский, Гарринальд Михайлович","Гарринальд Михайлович Немировский (12 октября 1935, Симферополь — 29 июля 2021, Крым) — советский, украинский и российский спортивный журналист. Судья международной и всесоюзной категории по лёгкой атлетике и велоспорту, участник Олимпийских игр, чемпионатов мира и Европы. Постоянный летописец и собиратель статистики футбольного клуба «Таврия». Заслуженный журналист Украины и Автономной Республики Крым."
"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Никитин, Виктор Николаевич","Виктор Николаевич Никитин (15 ноября 1960, Москва — 30 сентября 2020, Воронеж) — русский писатель, драматург, редактор. Член Союза писателей России (2003)[1]."
"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87","Никонов, Владимир Леонидович","Влади́мир Леонидович Ни́конов (28 ноября 1937, Москва — 25 августа 2020) — советский солист балета, балетный педагог. Заслуженный артист РСФСР (1968), народный артист РСФСР (1976)[1]."
"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Новицкий, Вячеслав Викторович","Вячесла́в Ви́кторович Нови́цкий (23 августа 1946 — 7 января 2021) — российский учёный-патофизиолог, специалист в области патофизиологии системы крови, онкофармакологии, биологии клетки. Ректор Сибирского государственного медицинского университета (1997—2014), зав. кафедрой патофизиологии СибГМУ, заслуженный деятель науки РФ, заслуженный работник культуры РФ. Почётный гражданин Томска. Академик РАМН (2005)[1], академик РАН (2014)[2]."
"https://ru.wikipedia.org/wiki/%D0%9D%D1%83%D1%80%D0%BC%D0%B0%D0%B3%D0%BE%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2,_%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BC%D0%B0%D0%BD%D0%B0%D0%BF_%D0%9C%D0%B0%D0%B3%D0%BE%D0%BC%D0%B5%D0%B4%D0%BE%D0%B2%D0%B8%D1%87","Нурмагомедов, Абдулманап Магомедович","Абдулмана́п Магоме́дович Нурмагоме́дов (авар. ГӀабдулманап НурмухӀамадов; 10 декабря 1962, Сильди, Цумадинский район, Дагестанская АССР, СССР — 3 июля 2020, Москва, Россия) — советский и российский спортсмен, тренер, мастер спорта СССР по вольной борьбе. Заслуженный тренер России, старший тренер сборной команды республики Дагестан по боевому самбо. Чемпион Украины по дзюдо и самбо. Отец и тренер чемпиона UFC в легком весе Хабиба Нурмагомедова."
